2.322330465490157536e+01,2.821373537125565178e+01,-8.969801182068209755e+00,7.092130287916212694e+00,1.111681317344787772e+02,1.253476551997975861e+02,1.672408578838278714e+01,7.371330752134738873e+00,1.120738682702231017e+02,1.731249050875413502e+02,1.102832843626222683e+02,-1.059309881037895593e+02,5.555315003763632831e+01,2.131167996392860005e+02,2.982066769645894055e+02,1.125715287323210134e+02
2.350877348852614546e+01,2.225885832023989153e+01,-1.083877018983690022e+01,3.327208610816665413e+01,1.246066630992824855e+02,7.277149210124014189e+01,-3.090666442021468185e+01,5.740833353196968858e+01,2.631473054199659600e+02,1.202152156184978793e+02,-6.558006344872018190e+01,7.297831719325839117e+01,2.781987975096640184e+02,2.152758312295985661e+02,4.644126689507336891e+01,6.766182215621364548e+01
2.349346586588512409e+01,1.511391914324850916e+01,-4.973382513312103015e+00,6.605172511235733168e+01,1.239276275213600087e+02,7.911887557726878129e+00,-3.558867499691459102e+00,1.805717531261442446e+02,1.919222251541778235e+02,-2.080813707983489280e+01,4.449758409785131619e+01,2.315942493792413188e+02,1.761221550762985828e+02,-1.438134739472288288e+02,1.697754575561132810e+02,3.318879885894882591e+02
2.403525539482438944e+01,8.336453479984264447e+00,-4.976487484931247707e+00,7.722338695470681103e+01,7.819672906366781717e+01,-3.577983254039511962e+01,7.625923874016891091e+01,1.751985436751212433e+02,7.832914342467361735e+00,1.686743460622254531e+01,2.695762409672001922e+02,2.056378586530198049e+02,-8.827693288447130726e+01,1.711497589865352893e+02,2.511570560972443218e+02,1.358637151059750181e+01
2.329065337741007369e+01,2.947827018935281984e+00,1.014559612409290423e+01,9.173636692146358484e+01,3.819372140449451791e+01,9.284662486727128794e+00,1.700946924181369013e+02,1.009975379919349052e+02,-3.770882786772422435e+01,1.364328628321796373e+02,2.245308177381266148e+02,-1.286402614825613284e+02,1.272563040117829871e+02,4.568957256612219453e+02,6.208366006342926369e+01,1.579141261969322727e+02
2.327232218033610778e+01,-4.175852806163668163e+00,2.376138332710947054e+01,9.461169352155559409e+01,-7.449630629979651530e+00,4.173325069269060350e+01,1.343965120357479464e+02,-1.744513460218942669e+01,2.820756827243616272e+01,2.803753779306337037e+02,-2.733288914708947459e+01,3.681712820855271673e+01,3.110841428904687973e+02,8.763658475801864256e+01,1.440033172101317405e+01,8.334781536857636866e+02
2.239930705199823535e+01,-7.618253422527740071e+00,3.834458201493353613e+01,7.524047238420996564e+01,-1.930927665536088966e+01,9.111186854867958118e+01,1.246776952426129839e+02,-1.588553504058096166e+01,2.046227724268796919e+02,1.344365894973512638e+02,3.815784214744549274e+01,2.756723663413897611e+02,1.170554903756547560e+02,-2.499377571070340309e-01,7.282353408410839393e+02,9.987898203465189795e+01
2.125331570431924177e+01,-1.055257561496917873e+01,5.641327833715924811e+01,5.246306879067158491e+01,-1.378552828189216939e+01,1.426593072684547678e+02,3.497847056093355178e+01,2.994041579349281079e+01,1.566838524579896728e+02,-6.591364471647850110e+01,1.482197768142526684e+02,2.324551438780791841e+02,-1.679172855435845122e+02,5.736953866607485679e+02,2.905163890495867918e+02,-2.162895360071308914e+01
1.971865858397136861e+01,-6.092685453602037171e+00,6.745479910013955305e+01,2.249116842868446042e+01,1.878184923447021859e+01,1.467377042875820621e+02,-9.922783299636535048e-01,1.505660605899202267e+02,1.001771356501838852e+02,2.192382432956712535e+01,2.836822720556108379e+02,-3.396161950135086727e+01,2.875999207250402492e+02,4.906651897598453616e+02,-1.484807403610411143e+02,2.549700199147257820e+02
1.823699278167413951e+01,-8.567442442680683001e+00,6.946187605892512806e+01,-5.248096647919027191e+00,6.434445725228732726e+01,8.792196914313430511e+01,-3.591471946947285687e+01,1.982143842966781904e+02,-1.165301675606713161e+00,1.789965892087585075e+02,1.408028513277912168e+02,9.004879052532857031e+00,6.501564589872375564e+02,2.408321967017698739e+01,3.389927612723887478e+02,1.355276962653185819e+02
1.680437511411872720e+01,-4.668839558746338270e+00,6.969210959188629317e+01,-2.459235522649306915e+01,1.077883177605667271e+02,2.527230383942372072e+01,6.339130438332485795e+01,1.202634026356612367e+02,-5.339508094450980025e+01,2.413172698968131158e+02,-9.965682568173428990e+01,5.155761697586915489e+02,1.002880482017210113e+02,1.286751658375656859e+02,2.292090932775312240e+02,3.840261858152132390e+00
1.535148366152040111e+01,5.162234905248190842e-01,6.371471726502336708e+01,-6.369039096710920944e+00,1.141779539573395681e+02,-1.840903565089422500e+01,1.481130265731305542e+02,4.236413518245927179e+01,1.031467030000909659e+02,1.170406562425083052e+02,2.996281994308026242e+01,4.035855262116419908e+02,6.880796604432696029e+01,3.599068086550684029e+02,-1.473173351056180422e+02,4.089450781180448757e+02
1.340858055728369358e+01,6.723412479776749606e+00,5.478480752306519008e+01,-9.711684070772491850e+00,1.046379086366214750e+02,-3.441697696964727982e+01,1.883847749010639632e+02,-7.656057630205839359e+01,1.995936161179072883e+02,1.386419775844778712e+01,5.307100556323243836e+02,6.268508117348364550e+01,2.510622136454138627e+02,6.469927575600003422e+01,1.574472523499556473e+02,1.733127546062904116e+02
1.177479791632553230e+01,1.413367304943524339e+01,3.998452390521351418e+01,1.950443629173301474e+01,8.314161877572851722e+01,9.542168773740208110e+00,1.087937124054533342e+02,-3.378980868732739395e+00,1.635680734281942250e+02,-2.214146339543984254e+01,4.599395222336186180e+02,-9.365115890935408061e+01,3.332892141326472029e+02,-6.610046631159542585e+01,4.292202805903439184e+02,3.306961117338850897e+01
9.999999999999982236e+00,2.142974934370991136e+01,2.525605832165591025e+01,4.941614668909014085e+01,3.932776165306481175e+01,7.480723434195343202e+01,4.233881271035573945e+01,1.220755886874015061e+02,2.990271117923977329e+01,3.088802547924540249e+02,2.864978689720430793e+00,2.013574654725817652e+02,2.111982162523958095e+00,3.249328043207263477e+02,3.158174897949881199e+01,1.978490781102808000e+02
8.288651306799593499e+00,2.900015240753301171e+01,1.125200476893898482e+01,7.969157996433939672e+01,-6.257555210008476365e+00,1.301162859804894651e+02,-8.758749726144117176e-01,1.612416461952647637e+02,1.773797365367026657e+01,4.318485920590093770e+02,-1.128005053021529704e+02,2.323670078010240445e+02,-2.080283388937385780e+01,2.400571292488045287e+02,1.551790689150834623e+00,2.742380566817670342e+02
6.526064036888964637e+00,3.375933786871547682e+01,-6.384206985358837017e+00,9.189225185721086575e+01,-1.038644330027894114e+01,1.571011981673530045e+02,-6.502459511902927147e+00,1.828740993530011565e+02,6.504384097933352393e+01,2.564996345344816291e+02,1.277286870877317853e+02,7.077446506251493474e+01,3.103168087012031719e+02,4.673723168416582041e+01,3.449070103400810581e+02,-9.536563828690609057e+01
4.851957348614274856e+00,4.196532376316145019e+01,-6.151318507790030310e+00,1.015987545154760596e+02,-1.648051952433070255e+01,1.026869116323942990e+02,4.941318249436599785e+01,5.019795842407908992e+01,3.529467561504824289e+02,-3.258101228140645844e+01,3.448116361185852838e+02,-1.047225795572450409e+02,2.603540817361354698e+02,4.662294338443152242e+01,1.382466371389871256e+02,3.387598432431302058e+02
3.282591576844503756e+00,4.588716610877307289e+01,-1.501369767853138626e+01,8.073759498346335306e+01,2.284489333225440078e+01,5.110203355379296397e+01,1.486083931517774204e+02,1.299428394464375458e+01,3.563580159600380739e+02,2.392412952538953164e+01,1.621681477007545880e+02,1.930413704892584406e+02,-1.053052687187692982e+01,2.025780545343778272e+02,4.593803384464372641e+01,3.479773014811096914e+02
1.937561832148283258e+00,4.534904110465568294e+01,-8.845637499157355421e+00,6.694964978484080120e+01,6.642076838928056759e+01,-1.402924346772709896e+01,1.859765298069742698e+02,1.699238227021425729e+01,1.299054627917412574e+02,1.378895774119631312e+02,1.953294768708271079e+01,3.507331233885261099e+02,8.594601575876876609e+01,1.361160969746072169e+02,3.495812111974330492e+02,-3.030641318201890613e+02
-3.437747367826560208e-02,4.721077058644860358e+01,2.376425642210939770e+00,3.883409976294332466e+01,1.089546118953580844e+02,-4.341058523691241078e+01,1.357064161295593294e+02,1.747701647531256413e+02,-5.425375690352584002e+01,3.093579088216762329e+02,6.840541201014045214e+01,7.495910799155387849e+01,2.617478430931560638e+02,-1.864114806424319681e+02,2.760490839791197573e+02,4.337542516367445842e+02
-7.109069932770495370e-01,5.006764807476712065e+01,1.536835669863308951e+01,7.875447983019249421e+00,1.072806205296157032e+02,-2.536139177033398084e+00,5.649985184020760443e+01,3.837752577443371820e+02,-2.762825974626936443e+01,1.243458016845522707e+02,2.492360616625821024e+02,4.487032830848482945e+01,1.905257672094557506e+02,2.132582732509813468e+02,-1.149643820342020035e+02,5.941178510728660740e+02
-1.641310913258879012e+00,4.479243982061863960e+01,2.903446593318914637e+01,-8.453724653381364362e+00,1.058089679152665781e+02,5.985781066044220466e+01,1.349974236656528603e+01,3.327925887753167444e+02,9.208150632730021812e+01,1.445797550883881399e+00,2.701950760731837136e+02,1.261082549299990490e+02,-1.094481898463976393e+02,3.861641067350973344e+02,3.206418097888660554e+02,-3.131524646568726666e+01
-2.267736037770793800e+00,4.111744384814625164e+01,4.557135209678550325e+01,-6.798899902113504368e+00,7.270861580924284340e+01,1.127866446309241013e+02,8.961113163829651285e+00,8.375501694904235706e+01,1.548413852509235653e+02,3.227316713350724342e+01,2.812728664551924851e+01,3.362216163021458328e+02,6.775714739338951631e+01,1.492823401370549163e+01,6.681567215475655530e+02,1.590466234514566963e+02
-3.103774990116956900e+00,3.552519307816030647e+01,5.465465623708108467e+01,-1.317507762401023541e+01,3.789623085820376502e+01,1.603689992957583854e+02,8.602392432786042775e+01,1.882667367006591519e+01,1.594400940632380355e+02,1.595978856125055358e+02,-1.039203792813923428e+02,1.294154390431825732e+02,2.723668581029597817e+02,3.391092955530072572e+01,-2.721440241602002175e+01,4.849569886269749190e+02
-3.361804180179134960e+00,2.832507603563173149e+01,6.480683995157149013e+01,9.001113720134206631e+00,-8.426304256042264740e+00,1.210291266750619883e+02,2.553914560924719126e+02,-3.343062727647149757e+01,7.073578398586140281e+01,2.104789989381484645e+02,1.096533172450336480e+02,-3.374822698138075339e+01,1.842623374860582146e+02,7.126616896327045652e+02,1.049742775786788229e+02,-1.990901714477666928e+01
-3.423349298304781740e+00,2.203658743179780188e+01,6.754419049622667615e+01,3.523476761548528202e+01,-2.818534614872638144e+01,7.340441132462738949e+01,3.149947454265620195e+02,6.628994796194935191e+01,-1.971174579153560558e+01,1.261201042513687298e+02,2.529202999006696189e+02,1.035597687432155851e+02,-3.089062588736598514e+01,1.597901531609859376e+02,4.550758870468218333e+02,1.046783614147222465e+02
-3.743616065933776937e+00,1.478598405228805035e+01,7.468620684077188798e+01,6.084535302687818614e+01,-9.698008701338302728e+00,1.413242010592492903e+01,1.307300397280753828e+02,1.717519943391620814e+02,-1.198904693492589502e+01,-7.178837013754343843e+01,1.511259621414463368e+02,3.215598206079537817e+02,2.071206851796463297e+02,-1.812971468411537899e+02,1.282987131115200157e+02,2.218267556666614553e+02
-4.398449412808647097e+00,9.034817060970519620e+00,6.670149319571510205e+01,8.905513460743783583e+01,2.776813319901908983e+01,-2.395167620903967531e+01,6.477226061598729245e+01,1.832950907042045969e+02,1.485378787657514863e+02,-3.778247845808306238e+01,-3.939994433148643793e+01,1.980645151020031847e+02,6.303802056367919704e+02,1.584953592255402839e+02,-9.619017532446844143e+01,-1.069076185769887388e+00
-3.869497982479431997e+00,2.407647694477301314e+00,5.073725236427608820e+01,8.494372937602670959e+01,6.295559841379154875e+01,-1.711948237325765376e+01,-1.228676329469871575e+01,1.036558706376328445e+02,1.893071347359489778e+02,1.880146977478187580e+02,4.259733141630401576e+01,-1.546793595746771643e+02,2.914025985082769239e+02,3.348886770295483757e+02,2.100492100490994858e+02,3.567755214524659380e+01
-3.263958067366683480e+00,-1.821461689052185307e+00,3.608348959037633819e+01,1.031374352242554551e+02,1.114787713218332215e+02,3.541135825568430562e+01,-1.872043866567298664e+01,-2.504278863589682658e+01,1.390283165209469303e+02,2.271857742422836566e+02,2.234289082376748752e+02,9.513916672764631244e+01,2.889564699665233150e+01,4.601687412245098585e+00,2.334387676505591571e+02,3.886726993209493912e+02
-1.652028536518210799e+00,-8.429756735929839095e+00,2.161696282940992830e+01,8.247613044004887684e+01,1.243995996428516406e+02,9.803962356170212900e+01,1.510277269325993643e+01,-2.508327948771520255e+01,2.073176700781576187e+01,1.227753482364232838e+02,2.449681974319185542e+02,6.105910868985483830e+02,1.401798954061978293e+02,-2.375208940475317831e+01,-9.245584461607791127e+01,1.205897748887236389e+02
-1.441486077745043559e+00,-6.844820793749541110e+00,3.620340753918647181e+00,5.288623293501230194e+01,1.159416348708973459e+02,1.371522926553730599e+02,1.199852969735472499e+02,3.456795856487326546e+01,-6.189859912571003520e+01,-8.233955140976343046e+01,6.764124149750574588e+01,2.392612108117794492e+02,4.189125763734178918e+02,3.984357817811985569e+02,1.580003514766671344e+02,6.045009527229002799e+01
4.226619850019837088e-01,-7.768747822722350094e+00,-6.064452340115650486e+00,2.752365565851310336e+01,7.637036698851599681e+01,1.161348161647823503e+02,1.790415390948008394e+02,1.470273930796625450e+02,7.874564582940539026e+01,4.157018290833320862e+00,-1.638964225574116540e+01,-7.185079975032857647e+01,7.019535459964021129e+01,2.078333636178714983e+02,2.788220861761419656e+02,4.263851653320489845e+02
1.391268977680830687e+00,-4.339261369124159273e+00,-9.037421746611187245e+00,-4.482327554033069816e+00,3.717981000995683871e+01,8.622657671273420021e+01,1.400476460886742984e+02,1.830968341386225120e+02,2.280851605787008509e+02,1.591892105667054693e+02,1.893226658118930175e+02,7.505614460396047605e+01,3.863913092920378745e+01,-7.351970970810964445e+01,-1.249693110052169231e+01,2.372612278195906867e+02
2.944245195577940066e+00,-2.781675191806517233e+00,-1.768208857344301776e+01,-5.247760502013179007e+00,-1.467961983748703858e+01,2.881208922125425076e+01,7.641082625160488817e+01,1.531221730395159568e+02,1.978694036868321291e+02,2.931265891186174031e+02,5.522640615001469087e+02,2.458732709494412916e+02,2.247569332710757521e+02,1.085793241904550399e+02,-4.491496979610758444e-01,-6.383683293961587424e+01
4.692874947589965373e+00,2.337680787050295805e-01,-9.889434284119992924e+00,-6.485626021178333644e+00,-3.071320056767339679e+01,-1.781891383409188734e+01,-2.107802556867132182e+01,3.212234638277664800e+01,7.929661342665698953e+01,1.198997114775724810e+02,1.964848747106002804e+02,3.188339728654868850e+02,2.129211213367708240e+02,3.105433765011819105e+02,3.526499269502993457e+02,5.423108135877614586e+02
6.443953515529512899e+00,6.751314345831254116e+00,7.747207286142117511e+00,-2.529202871689932408e+00,-1.160833947248337239e+01,-6.814728773589550315e+00,-9.950165063359008855e+00,-7.588102632052184049e+01,-6.643563849689687117e+01,-3.452933823984764672e+01,3.174689425259086306e+01,-4.814298900079916166e+01,5.459423955491659797e+01,1.044330272473197567e+02,2.976711460926617292e+02,1.859935568486209547e+02
8.160287787854235475e+00,1.476998241055315120e+01,1.853021704755771992e+01,2.303886755120124619e+01,2.341545113328200500e+01,1.803170649559438488e+01,2.466427819086536743e+01,-3.498699473181233088e+00,-1.435006576394972910e+01,2.443223746111436867e+01,1.859149590315645639e+01,-5.674051789525799450e+01,-1.235432965177866720e+02,6.927097064596438258e+01,-4.520239954711365726e+01,-1.785963017461348841e+02
1.000000000000007461e+01,2.141642773167136582e+01,3.386144173439436855e+01,4.951029925195074100e+01,6.152684702346398637e+01,8.699985288441826015e+01,9.912093219550556000e+01,1.088327254723175486e+02,1.572691747306140542e+02,2.914690218799221952e+02,1.558969071894917420e+02,1.881215281973434799e+02,2.471265186228472999e+02,1.900425076396720954e+02,7.071375762112429584e+02,2.705775101374075575e+02
1.178248546672250541e+01,2.836587909818041453e+01,4.882180559433287215e+01,7.221033356155834326e+01,1.064805648889935270e+02,1.385726560467417698e+02,1.824908091653637712e+02,1.561184388839359087e+02,2.576542143384455699e+02,5.027033413743877190e+02,2.964845926015558462e+02,3.513762173591965734e+02,3.215445398663981678e+02,6.315866868714495013e+02,3.262837923969843814e+02,2.688943294998907731e+02
1.357401305988991780e+01,3.493109824324581325e+01,6.649939593704237950e+01,8.149771678975093891e+01,1.162359194844344472e+02,1.549069498762692945e+02,1.386013329900019926e+02,1.613765954568967800e+02,1.426268417148994274e+02,2.771544315374440544e+02,8.246630599567892261e+01,6.899145190917494119e+01,-3.411788391629255557e+01,-2.007308615449198896e+01,-8.333616258503127483e+00,-2.152734096832775776e+02
1.504235087874515742e+01,3.935360131595830069e+01,7.436046796641187484e+01,8.906769132354307317e+01,1.126917509360845031e+02,1.176537968734026833e+02,9.162715119317168444e+01,5.461502259571702211e+01,1.087689201797356020e+01,-3.057918310883647450e+01,-6.654038009006578136e+01,-1.905528255286682793e+00,4.428198825828890506e+01,1.801981366762595655e+02,1.722373196959532038e+02,2.905832089046766669e+02
1.680657555554136806e+01,4.294984411003913749e+01,7.789158948943250493e+01,9.346353417165758515e+01,8.642286991669502072e+01,4.982248466114140228e+01,7.466286024104697105e+00,7.293995382337925548e-01,-5.206469904193207299e+01,1.223274641270836582e+01,9.111194341726333334e+01,1.447417894622330152e+02,2.602993689028302242e+02,4.206376867905718200e+02,3.585988664643339234e+02,2.523419022782316858e+02
1.866521575349007733e+01,4.497961424353917437e+01,7.345896112965731106e+01,6.641942028998070668e+01,3.489778494332946934e+01,9.091889198441705844e+00,-3.846673374889833497e+01,-1.014805639035940032e+01,1.227420858061504703e+02,1.418335672118263346e+02,2.133067724425949336e+02,3.763022574145641670e+02,1.793699758503572070e+02,1.374632717079891790e+02,-3.190994467815355051e+01,-1.033068856215912774e+02
1.924552122524801234e+01,4.935850175677072116e+01,5.568281736518970604e+01,3.876148242773423647e+01,-4.323002690456334562e+00,-3.017248122194523319e+01,-7.681692094932088821e+00,9.089473218118121167e+01,4.213886631575479669e+02,2.522178637017900371e+02,1.880708220911995454e+02,1.068819258888916011e+02,-1.859759221082282465e+01,-8.941983408464318472e+01,1.882967244646067684e-01,1.952108363366251638e+02
2.095160845695476937e+01,4.795505579229481441e+01,4.746045119907367393e+01,1.049363429571552331e+01,-2.313716701670691123e+01,1.359637106034467280e+01,8.628780994167266272e+01,1.830444329028479729e+02,1.606541942806487384e+02,1.365922602565286184e+02,-4.391090085845223712e+01,-8.732115303365588943e+01,3.070885470908586967e+01,1.677373554540001521e+02,2.351872921020860190e+02,2.888122153847202753e+02
2.182427416136109954e+01,4.305650933489732779e+01,3.117131415273286876e+01,-4.333936970056925020e+00,-4.497417368095483425e+00,5.987854560258969627e+01,1.526729787543776524e+02,1.543623369587278091e+02,8.659893426938437244e+01,-5.594789550990842031e+01,-5.988823821507654088e+01,1.259898310619302322e+02,6.276908968217021538e+02,2.433141309245925754e+02,1.304048836890704024e+02,-7.747159950699861497e+01
2.321266216063960286e+01,4.270658699354817145e+01,1.330613758923821166e+01,-1.425575702616119855e+01,2.226831934605617747e+01,1.199850302241503215e+02,1.511233207308543172e+02,8.399611105829922053e+01,-7.551864871646921529e+01,3.069084010337527957e+01,1.909853133092271946e+02,2.149028851260678152e+02,4.388223376735074908e+02,8.909700078548723923e+01,6.984218112262367129e+01,1.589351706712698444e+02
2.364460051322517486e+01,3.649158371759845920e+01,3.667937388180504854e+00,-5.334975576699463318e+00,6.110133980272359366e+01,1.696249858326854678e+02,9.117635794553174833e+01,-4.707343743707906469e+01,-4.260151106788654829e+00,1.333171939490898694e+02,3.319334023755350245e+02,2.539985563090825735e+02,-8.963967288141830636e+01,8.238785958415547839e+01,2.375009049695231340e+02,8.763454195759400136e+02
2.368486474472943826e+01,2.824312706501612169e+01,-4.563518743229366237e+00,7.999463561170031767e+00,1.045954673194070210e+02,1.354339281954019611e+02,1.666633054735544306e+01,-2.122394998380026720e+01,1.236060727490240652e+02,1.769388204125640414e+02,1.104905528951432672e+02,-1.096367400037777315e+02,8.834478057570804310e+01,4.121743166831810186e+02,3.341653766758115580e+02,-8.349119962410554763e+00
2.342828666170153440e+01,2.210815375115517867e+01,-1.776866576143095955e+01,3.462455831514004956e+01,1.360653737182495604e+02,6.778222701219095825e+01,-2.590998532694270295e+01,1.239528958638902054e+02,1.691427387001554905e+02,1.226168120124161476e+02,-4.637153408554135581e+01,2.051496403560676072e+02,3.488453778061441426e+02,1.823882540617492225e+02,-3.261117441410249285e+01,2.317074502280804040e+02
2.421069360305166995e+01,1.456524224307494464e+01,-9.758525876519719588e+00,6.597931394478607103e+01,1.190577336091611329e+02,1.055609120944958335e+01,-2.719461920989657244e+01,3.413801635979858702e+02,1.905987852972968994e+02,2.718179511919771585e+01,3.364790025561755726e+01,2.925297871006093828e+02,1.626285074309815855e+02,-1.555528919689655254e+02,1.540474325768028336e+02,5.071708581272340552e+02
2.351348322730007823e+01,7.909352024776802992e+00,-7.524278142989430762e+00,8.043616285307919611e+01,7.635182794842413045e+01,-1.666890667837678564e+01,7.405888053802871696e+01,3.494875469125641416e+02,4.389052519233121785e+01,-1.340296608131610867e+01,2.529732479272972796e+02,1.507943119680601285e+02,-6.118696335943107556e+01,1.624900377664442317e+02,7.217770049685157119e+02,1.253729512921101445e+02
2.317270104426513555e+01,2.958488371567330688e+00,1.064349858488575862e+01,9.981943446249758267e+01,3.475113234973656517e+01,-1.091903868119896970e+01,1.442910217938868414e+02,1.011589555522759554e+02,-4.531813743355124302e+01,1.460959019592716004e+02,1.964849201843334754e+02,2.156855679684498739e+01,1.224133448742668406e+02,2.160158531905832433e+02,4.363639189240265637e+01,4.648815821928569392e+01
2.294851073141038356e+01,-9.300089160150122325e-01,2.396877458880676315e+01,1.030459175965444985e+02,2.481778013867746324e+00,3.393425516783405271e+01,1.627710834686789099e+02,2.398676391630723259e+01,6.365185344935090939e+01,2.020111315771877685e+02,4.146598420151133269e+01,7.462771886130488497e+01,4.141229849500251134e+02,8.952416480945666422e+01,-1.269621981453138915e+01,2.522302833281993344e+02
2.137800049229823074e+01,-7.751110562894826472e+00,3.855633172893825389e+01,7.776370793056565844e+01,-1.320725355601254591e+01,9.944692645858555125e+01,1.198328385633241595e+02,3.352060162307978430e+00,1.542446729117307314e+02,1.269388253067693029e+02,-1.344367516890144429e+02,3.542516831314695196e+02,1.022124905167967768e+02,-5.792259839221836160e+01,3.339837097956560683e+02,4.311150794791635121e+01
2.077490605506091015e+01,-6.533129643243587026e+00,5.241584496970479279e+01,5.043106829168745264e+01,-4.517140941830071199e+00,1.248475446263905155e+02,1.890570953896311579e+01,4.709686520996754666e+01,2.407615667210258152e+02,-4.601494449511864104e+01,2.933160272498295171e+02,2.271515687916507886e+02,-1.665758905921322253e+02,5.149186407344172949e+02,1.270011945877945010e+02,-1.165903785493809437e+02
1.986057344530706104e+01,-8.625260204404813891e+00,6.907206718178301230e+01,2.301047448175191334e+01,2.382631027101700738e+01,1.556607832571351082e+02,-1.924798449154401681e+01,1.546076505740601021e+02,1.066145100612331618e+02,4.100387904736133038e+01,1.984871734904068887e+02,2.306890554469866572e+01,1.505254739915221762e+02,4.005539178492248880e+02,-1.532444016246253682e+02,4.173023138074991607e+02
1.838610134154335185e+01,-6.148584426099624523e+00,6.683857222908986273e+01,-5.941399838261673949e+00,6.713788791610704720e+01,8.544925694726293841e+01,4.931211826604453563e-01,2.278915068305304032e+02,-4.977426593841335034e+01,1.590718793324026876e+02,1.246607117239437343e+02,4.139262406998371091e+01,2.393964890552240945e+02,-2.771968515379757036e+01,3.319807288576942597e+02,1.421967725224401420e+02
1.648255624420523091e+01,-4.675777594153522898e+00,7.732180068061293809e+01,-1.771809900999105736e+01,1.090307080867959684e+02,2.927467411371186756e+01,1.233521572811497720e+02,1.535449443568141987e+02,-1.395053883153636320e+00,2.119148151449206807e+02,-3.124508269591697740e+01,2.951374525501497601e+02,6.049509317459585134e+01,1.133038723551872948e+02,2.008117163427386913e+02,-1.129706979421321194e+02
